geonameid	name	latitude	longitude	cc	timezone
558799	Gribanovskiy	51.45513	41.97395	RU	Europe/Moscow
559029	Grazhdanka	60.017	30.417	RU	Europe/Moscow
559317	Goryachiy Klyuch	44.63083	39.13	RU	Europe/Moscow
559320	Goryachevodskiy	44.02361	43.09222	RU	Europe/Moscow
559654	Gorodishche	48.80454	44.47439	RU	Europe/Volgograd
559678	Gorodets	56.65497	43.47269	RU	Europe/Moscow
560142	Gorelovo	59.77234	30.13455	RU	Europe/Moscow
560465	Gol'yanovo	55.82299	37.81306	RU	Europe/Moscow
560756	Golitsyno	55.60928	36.98212	RU	Europe/Moscow
561347	Glazov	58.14	52.65619	RU	Europe/Samara
561515	Giaginskaya	44.86208	40.07195	RU	Europe/Moscow
561627	Georgiyevsk	44.1494	43.47019	RU	Europe/Moscow
561667	Gelendzhik	44.5622	38.0848	RU	Europe/Moscow
561731	Gay	51.4666	58.4552	RU	Asia/Yekaterinburg
561762	Gavrilov-Yam	57.30259	39.85263	RU	Europe/Moscow
561887	Gatchina	59.57639	30.12833	RU	Europe/Moscow
562161	Galich	58.37884	42.34633	RU	Europe/Moscow
562237	Gagarin	55.55329	34.99684	RU	Europe/Moscow
562309	Furmanov	57.25417	41.11122	RU	Europe/Moscow
562319	Fryazino	55.96131	38.04643	RU	Europe/Moscow
562321	Fryazevo	55.73321	38.46458	RU	Europe/Moscow
562389	Frolovo	49.77133	43.66222	RU	Europe/Volgograd
562820	Fili	55.74819	37.47969	RU	Europe/Moscow
563379	Ezhva	61.81281	50.72834	RU	Europe/Moscow
563464	Engels	51.48389	46.10528	RU	Europe/Saratov
563472	Enem	44.9264	38.90584	RU	Europe/Moscow
563514	Elista	46.30778	44.25583	RU	Europe/Moscow
563522	Elektrougli	55.72445	38.20908	RU	Europe/Moscow
563523	Elektrostal'	55.78647	38.45713	RU	Europe/Moscow
563524	Elektrogorsk	55.88431	38.7864	RU	Europe/Moscow
563551	Ekazhevo	43.21222	44.82306	RU	Europe/Moscow
563705	Dzerzhinskiy	55.62868	37.8443	RU	Europe/Moscow
563708	Dzerzhinsk	56.24422	43.45543	RU	Europe/Moscow
563719	Dyurtyuli	55.49106	54.86883	RU	Asia/Yekaterinburg
563822	Dyat'kovo	53.59782	34.33825	RU	Europe/Moscow
564654	Dubovka	49.05825	44.829	RU	Europe/Volgograd
564719	Dubna	56.74049	37.18648	RU	Europe/Moscow
565197	Dorogomilovo	55.75	37.56667	RU	Europe/Moscow
565289	Donskoye	45.45346	41.97244	RU	Europe/Moscow
565290	Donskoy	53.96796	38.33151	RU	Europe/Moscow
565348	Donetsk	48.33962	39.95948	RU	Europe/Moscow
565381	Domodedovo	55.44223	37.75372	RU	Europe/Moscow
565614	Dolgoprudnyy	55.94958	37.50183	RU	Europe/Moscow
565778	Dobryanka	58.46484	56.41299	RU	Asia/Yekaterinburg
565955	Dmitrov	56.34485	37.52041	RU	Europe/Moscow
566155	Divnoye	45.90973	43.34943	RU	Europe/Moscow
566181	Dinskaya	45.21516	39.2265	RU	Europe/Moscow
566199	Dimitrovgrad	54.21386	49.61838	RU	Europe/Ulyanovsk
566384	Desnogorsk	54.15077	33.28151	RU	Europe/Moscow
566532	Derbent	42.06622	48.28759	RU	Europe/Moscow
566854	Dedovsk	55.86861	37.12222	RU	Europe/Moscow
566976	Davydkovo	55.71815	37.47271	RU	Europe/Moscow
567006	Davlekanovo	54.22145	55.03434	RU	Asia/Yekaterinburg
567109	Dankov	53.24976	39.14409	RU	Europe/Moscow
567183	Danilov	58.19077	40.17081	RU	Europe/Moscow
567290	Dagestanskiye Ogni	42.11585	48.19192	RU	Europe/Moscow
567311	Dachnoye	59.84167	30.25583	RU	Europe/Moscow
567434	Chusovoy	58.28915	57.81261	RU	Asia/Yekaterinburg
567774	Chudovo	59.12225	31.68125	RU	Europe/Moscow
567990	Chistopol'	55.36311	50.64244	RU	Europe/Moscow
568012	Chishmy	54.57648	55.37642	RU	Asia/Yekaterinburg
568587	Chernyanka	50.93432	37.81664	RU	Europe/Moscow
568595	Chernyakhovsk	54.63345	21.81557	RU	Europe/Kaliningrad
568608	Chernushka	56.50718	56.07707	RU	Asia/Yekaterinburg
568808	Chernogolovka	56.00121	38.36492	RU	Europe/Moscow
569154	Cherkessk	44.22333	42.05778	RU	Europe/Moscow
569223	Cherepovets	59.13333	37.9	RU	Europe/Moscow
569273	Cheremushki	55.66473	37.56135	RU	Europe/Moscow
569591	Chekhov	55.14552	37.46193	RU	Europe/Moscow
569636	Chegem	43.56722	43.58528	RU	Europe/Moscow
569696	Cheboksary	56.13222	47.25194	RU	Europe/Moscow
569742	Chaykovskiy	56.76323	54.11256	RU	Asia/Yekaterinburg
569955	Chapayevsk	52.9771	49.7086	RU	Europe/Samara
570427	Buzuluk	52.7807	52.2635	RU	Asia/Yekaterinburg
570479	Buynaksk	42.81802	47.12684	RU	Europe/Moscow
570508	Buy	58.47959	41.53587	RU	Europe/Moscow
570563	Buturlinovka	50.8299	40.6067	RU	Europe/Moscow
571155	Buinsk	54.97119	48.29184	RU	Europe/Moscow
571159	Buguruslan	53.6554	52.442	RU	Asia/Yekaterinburg
571170	Bugulma	54.5378	52.7985	RU	Europe/Moscow
571306	Budyonnovsk	44.78389	44.16583	RU	Europe/Moscow
571420	Bryukhovetskaya	45.79967	38.99668	RU	Europe/Moscow
571476	Bryansk	53.25209	34.37167	RU	Europe/Moscow
571557	Bronnitsy	55.42112	38.26188	RU	Europe/Moscow
571741	Brateyevo	55.63755	37.76438	RU	Europe/Moscow
572154	Borovichi	58.39418	33.91864	RU	Europe/Moscow
572525	Borisoglebsk	51.36713	42.08494	RU	Europe/Moscow
572665	Bor	56.35944	44.07304	RU	Europe/Moscow
574675	Bol'shaya Setun'	55.71667	37.41667	RU	Europe/Moscow
575349	Bologoye	57.88587	34.05324	RU	Europe/Moscow
575410	Boksitogorsk	59.48684	33.85652	RU	Europe/Moscow
575457	Boguchar	49.93577	40.545	RU	Europe/Moscow
575505	Bogorodskoye	55.81353	37.71617	RU	Europe/Moscow
575560	Bogorodsk	56.10149	43.5101	RU	Europe/Moscow
575591	Bogoroditsk	53.77174	38.12305	RU	Europe/Moscow
575948	Bobrov	51.0994	40.0244	RU	Europe/Moscow
576116	Blagoveshchensk	55.035	55.97806	RU	Asia/Yekaterinburg
576172	Blagodarnyy	45.09778	43.43639	RU	Europe/Moscow
576279	Biryulevo	55.58635	37.67781	RU	Europe/Moscow
576317	Birsk	55.42111	55.54278	RU	Asia/Yekaterinburg
576432	Bibirevo	55.88333	37.6	RU	Europe/Moscow
576566	Bezhetsk	57.78422	36.70082	RU	Europe/Moscow
576590	Bezenchuk	52.982	49.4333	RU	Europe/Samara
576697	Beslan	43.19277	44.53274	RU	Europe/Moscow
577206	Berezniki	59.4091	56.8204	RU	Asia/Yekaterinburg
577881	Beloretsk	53.96306	58.39806	RU	Asia/Yekaterinburg
577893	Belorechensk	44.77022	39.87585	RU	Europe/Moscow
577901	Beloozyorskiy	55.45978	38.44358	RU	Europe/Moscow
578072	Belgorod	50.61074	36.58015	RU	Europe/Moscow
578091	Belev	53.81217	36.13339	RU	Europe/Moscow
578120	Belebey	54.11667	54.11667	RU	Asia/Yekaterinburg
578155	Belaya Kalitva	48.18585	40.77424	RU	Europe/Moscow
578169	Belaya Glina	46.08114	40.87344	RU	Europe/Moscow
578534	Baymak	52.59333	58.3225	RU	Asia/Yekaterinburg
578638	Bavly	54.39304	53.26023	RU	Europe/Moscow
578740	Bataysk	47.13747	39.7571	RU	Europe/Moscow
578931	Barysh	53.65533	47.11229	RU	Europe/Ulyanovsk
579432	Balezino	57.9787	53.0138	RU	Europe/Samara
579460	Balashov	51.5502	43.1667	RU	Europe/Saratov
579464	Balashikha	55.79479	37.94794	RU	Europe/Moscow
579492	Balakovo	52.02782	47.8007	RU	Europe/Saratov
579514	Novaya Balakhna	56.48989	43.60114	RU	Europe/Moscow
579529	Balabanovo	55.18161	36.6606	RU	Europe/Moscow
579574	Baksan	43.68374	43.53507	RU	Europe/Moscow
579738	Bakal	54.9417	58.8083	RU	Asia/Yekaterinburg
579771	Bagayevskaya	47.32411	40.38791	RU	Europe/Moscow
579870	Babushkin	55.86931	37.72966	RU	Europe/Moscow
580054	Azov	47.10779	39.41648	RU	Europe/Moscow
580062	Aznakayevo	54.85	53.1	RU	Europe/Moscow
580218	Avtury	43.16345	46.00152	RU	Europe/Moscow
580222	Avtovo	59.87167	30.26583	RU	Europe/Moscow
580420	Atkarsk	51.87185	45.00775	RU	Europe/Saratov
580497	Astrakhan	46.34968	48.04076	RU	Europe/Astrakhan
580660	Asha	54.9973	57.2722	RU	Asia/Yekaterinburg
580716	Arzgir	45.37411	44.2198	RU	Europe/Moscow
580724	Arzamas	55.39563	43.8381	RU	Europe/Moscow
580850	Arsk	56.09151	49.87783	RU	Europe/Moscow
580922	Armavir	44.9892	41.1234	RU	Europe/Moscow
581049	Arkhangel'sk	64.54717	40.55291	RU	Europe/Moscow
581126	Argun	43.29289	45.86691	RU	Europe/Moscow
581179	Ardon	43.17888	44.29464	RU	Europe/Moscow
581313	Apsheronsk	44.45944	39.72844	RU	Europe/Moscow
581321	Aprelevka	55.55194	37.0801	RU	Europe/Moscow
581357	Apatity	67.58267	33.41339	RU	Europe/Moscow
581671	Anna	51.48993	40.4192	RU	Europe/Moscow
581928	Andreyevskoye	55.55487	37.92566	RU	Europe/Moscow
582182	Anapa	44.89497	37.31623	RU	Europe/Moscow
582266	Amin'yevo	55.7	37.46667	RU	Europe/Moscow
582432	Al'met'yevsk	54.90442	52.3154	RU	Europe/Moscow
582750	Aleksin	54.50484	37.06697	RU	Europe/Moscow
582846	Alekseyevka	55.63	37.8	RU	Europe/Moscow
582956	Alexeyevka	50.63092	38.6903	RU	Europe/Moscow
582993	Aleksandrovskoye	44.71417	43.00083	RU	Europe/Moscow
583041	Aleksandrovsk	59.15838	57.5705	RU	Asia/Yekaterinburg
583350	Aleksandrov	56.39516	38.71452	RU	Europe/Moscow
583437	Alatyr'	54.8421	46.5813	RU	Europe/Moscow
583589	Levoberezhnyy	55.85	37.48333	RU	Europe/Moscow
583673	Aksay	47.26219	39.86999	RU	Europe/Moscow
583785	Akhtyrskiy	44.8546	38.3031	RU	Europe/Moscow
583798	Akhtubinsk	48.28339	46.16519	RU	Europe/Astrakhan
583983	Agryz	56.52034	52.99422	RU	Europe/Moscow
584126	Afipskiy	44.90005	38.84265	RU	Europe/Moscow
584243	Adler	43.42896	39.92391	RU	Europe/Moscow
584298	Achkhoy-Martan	43.19219	45.28345	RU	Europe/Moscow
584441	Abinsk	44.86851	38.16119	RU	Europe/Moscow
584471	Abdulino	53.7	53.66667	RU	Asia/Yekaterinburg
611182	Vasil'yevo	55.83007	48.71729	RU	Europe/Moscow
695019	Ryl'sk	51.57141	34.68324	RU	Europe/Moscow
797781	Neftekumsk	44.75583	44.9925	RU	Europe/Moscow
802078	Alagir	43.04252	44.2202	RU	Europe/Moscow
802714	Persianovka	47.52729	39.4193	RU	Europe/Moscow
819552	Annino	55.58316	37.26019	RU	Europe/Moscow
819740	Drozhzhino	55.52806	37.59917	RU	Europe/Moscow
823674	Dagomys	43.66974	39.66863	RU	Europe/Moscow
827329	Pavlovo	55.9686	43.0912	RU	Europe/Moscow
828055	Belidzhi	41.89184	48.41247	RU	Europe/Moscow
829005	Lesnoy	58.63944	59.7896	RU	Asia/Yekaterinburg
830844	Trekhgornyy	54.815	58.45917	RU	Asia/Yekaterinburg
831129	Mirnyy	62.76437	40.33855	RU	Europe/Moscow
831130	Znamensk	48.5842	45.7338	RU	Europe/Astrakhan
831165	Zarechnyy	53.13333	46.58333	RU	Europe/Moscow
841006	Kochubeyevskoye	44.64417	41.84528	RU	Europe/Moscow
857689	Vnukovo	55.61194	37.29611	RU	Europe/Moscow
857690	Moskovskiy	55.59911	37.35495	RU	Europe/Moscow
863061	Usinsk	66.00866	57.53054	RU	Europe/Moscow
873901	Obukhovo	59.84389	30.45111	RU	Europe/Moscow
874045	Staryy Malgobek	43.54437	44.59592	RU	Europe/Moscow
1485357	Zavodoukovsk	56.5042	66.55153	RU	Asia/Yekaterinburg
1485439	Zarinsk	53.7074	84.9493	RU	Asia/Barnaul
1485445	Zarechnyy	56.811	61.3254	RU	Asia/Yekaterinburg
1485627	Yuzhnyy	53.25417	83.69361	RU	Asia/Barnaul
1485634	Yuzhnoural'sk	54.4418	61.2536	RU	Asia/Yekaterinburg
1485724	Yurga	55.72306	84.88611	RU	Asia/Novokuznetsk
1485997	Yeniseysk	58.44937	92.17968	RU	Asia/Krasnoyarsk
1486039	Yemanzhelinsk	54.75472	61.32083	RU	Asia/Yekaterinburg
1486209	Yekaterinburg	56.8519	60.6122	RU	Asia/Yekaterinburg
1486298	Yashkino	55.8736	85.4265	RU	Asia/Novokuznetsk
1486340	Yarovoye	52.9273	78.58	RU	Asia/Barnaul
1486468	Yalutorovsk	56.65358	66.30057	RU	Asia/Yekaterinburg
1486910	Vorkuta	67.50867	64.0667	RU	Europe/Moscow
1486913	Vorgashor	67.58355	63.79399	RU	Europe/Moscow
1487277	Verkhnyaya Salda	58.19148	60.65492	RU	Asia/Yekaterinburg
1487281	Verkhnyaya Pyshma	56.97047	60.58219	RU	Asia/Yekaterinburg
1487394	Verkhniy Ufaley	56.0556	60.2397	RU	Asia/Yekaterinburg
1487882	Uzhur	55.31246	89.83301	RU	Asia/Krasnoyarsk
1488253	Zelenogorsk	56.1124	94.5985	RU	Asia/Krasnoyarsk
1488429	Uray	60.13044	64.78896	RU	Asia/Yekaterinburg
1488754	Tyumen	57.15222	65.52722	RU	Asia/Yekaterinburg
1488933	Turinsk	58.04575	63.69605	RU	Asia/Yekaterinburg
1489246	Troitsk	54.0979	61.5773	RU	Asia/Yekaterinburg
1489394	Topki	55.2769	85.6163	RU	Asia/Novokuznetsk
1489425	Tomsk	56.49771	84.97437	RU	Asia/Tomsk
1489508	Toguchin	55.23528	84.38583	RU	Asia/Novosibirsk
1489530	Tobolsk	58.19807	68.25457	RU	Asia/Yekaterinburg
1489870	Tayshet	55.9342	98.0044	RU	Asia/Irkutsk
1489907	Tayga	56.06402	85.62238	RU	Asia/Novokuznetsk
1489962	Tavda	58.04203	65.27165	RU	Asia/Yekaterinburg
1490003	Tatarsk	55.21903	75.98283	RU	Asia/Novosibirsk
1490042	Tashtagol	52.7657	87.8894	RU	Asia/Novokuznetsk
1490085	Tarko-Sale	64.91611	77.77457	RU	Asia/Yekaterinburg
1490140	Tara	56.89436	74.37096	RU	Asia/Omsk
1490256	Talnakh	69.4865	88.3972	RU	Asia/Krasnoyarsk
1490266	Tal'menka	53.8183	83.5677	RU	Asia/Barnaul
1490277	Talitsa	56.8804	60.0213	RU	Asia/Yekaterinburg
1490281	Talitsa	57.01094	63.73347	RU	Asia/Yekaterinburg
1490402	Sysert'	56.50171	60.81978	RU	Asia/Yekaterinburg
1490551	Suzun	53.7841	82.3116	RU	Asia/Novosibirsk
1490624	Surgut	61.25	73.41667	RU	Asia/Yekaterinburg
1490686	Sukhoy Log	56.90832	62.03433	RU	Asia/Yekaterinburg
1490796	Strezhevoy	60.7333	77.5889	RU	Asia/Tomsk
1491159	Sredneuralsk	56.98921	60.46662	RU	Asia/Yekaterinburg
1491230	Sovetskiy	61.36139	63.58417	RU	Asia/Yekaterinburg
1491291	Sosnovoborsk	56.1217	93.3385	RU	Asia/Krasnoyarsk
1491706	Slavgorod	52.9978	78.6449	RU	Asia/Barnaul
1491953	Shushenskoye	53.325	91.93556	RU	Asia/Krasnoyarsk
1491999	Shumikha	55.22611	63.29611	RU	Asia/Yekaterinburg
1492401	Sharypovo	55.54028	89.20083	RU	Asia/Krasnoyarsk
1492517	Shadrinsk	56.0852	63.6335	RU	Asia/Yekaterinburg
1492663	Serov	59.59737	60.58608	RU	Asia/Yekaterinburg
1492893	Sayanogorsk	53.0875	91.39972	RU	Asia/Krasnoyarsk
1493197	Salekhard	66.53	66.60194	RU	Asia/Yekaterinburg
1493467	Rubtsovsk	51.51473	81.20613	RU	Asia/Barnaul
1493648	Rezh	57.37116	61.40398	RU	Asia/Yekaterinburg
1493687	Reftinskiy	57.09013	61.67692	RU	Asia/Yekaterinburg
1494091	Promyshlennaya	54.9159	85.6385	RU	Asia/Novokuznetsk
1494114	Prokop'yevsk	53.9059	86.719	RU	Asia/Novokuznetsk
1494276	Poykovskiy	61.23333	73.33333	RU	Asia/Yekaterinburg
1494456	Polysayevo	54.6012	86.2459	RU	Asia/Novokuznetsk
1494573	Polevskoy	56.44222	60.18778	RU	Asia/Yekaterinburg
1494907	Plast	54.36914	60.81361	RU	Asia/Yekaterinburg
1495974	Osinniki	53.6239	87.3598	RU	Asia/Novokuznetsk
1496153	Omsk	54.99244	73.36859	RU	Asia/Omsk
1496421	Ob'	54.9872	82.7166	RU	Asia/Novosibirsk
1496476	Nyagan	62.14056	65.39361	RU	Asia/Yekaterinburg
1496503	Noyabrsk	63.19309	75.43728	RU	Asia/Yekaterinburg
1496511	Novyy Urengoy	66.08333	76.63333	RU	Asia/Yekaterinburg
1496739	Novosilikatnyy	53.30972	83.62389	RU	Asia/Barnaul
1496747	Novosibirsk	55.0415	82.9346	RU	Asia/Novosibirsk
1496990	Novokuznetsk	53.7557	87.1099	RU	Asia/Novokuznetsk
1497173	Novoaltaysk	53.3917	83.9363	RU	Asia/Barnaul
1497337	Norilsk	69.3535	88.2027	RU	Asia/Krasnoyarsk
1497393	Nizhnyaya Salda	58.07756	60.7202	RU	Asia/Yekaterinburg
1497543	Nizhnevartovsk	60.9344	76.5531	RU	Asia/Yekaterinburg
1497549	Nizhneudinsk	54.9076	99.0276	RU	Asia/Irkutsk
1497795	Nev'yansk	57.49233	60.21415	RU	Asia/Yekaterinburg
1497917	Nefteyugansk	61.09979	72.60349	RU	Asia/Yekaterinburg
1497951	Nazarovo	56.0104	90.4011	RU	Asia/Krasnoyarsk
1498087	Nadym	65.53333	72.51667	RU	Asia/Yekaterinburg
1498129	Myski	53.709	87.8014	RU	Asia/Novokuznetsk
1498693	Minusinsk	53.71028	91.6875	RU	Asia/Krasnoyarsk
1498894	Miass	55.045	60.10833	RU	Asia/Yekaterinburg
1498920	Mezhdurechensk	53.69417	88.06028	RU	Asia/Novokuznetsk
1499053	Megion	61.0296	76.1136	RU	Asia/Yekaterinburg
1499163	Mayma	52.01577	85.90963	RU	Asia/Barnaul
1499350	Mariinsk	56.21389	87.74722	RU	Asia/Novokuznetsk
1500532	Linevo	54.4589	83.3764	RU	Asia/Novosibirsk
1500607	Lesosibirsk	58.23583	92.48278	RU	Asia/Krasnoyarsk
1500665	Leninsk-Kuznetsky	54.6567	86.1737	RU	Asia/Novokuznetsk
1500933	Labytnangi	66.65722	66.41833	RU	Asia/Yekaterinburg
1500973	Kyzyl	51.71081	94.45338	RU	Asia/Krasnoyarsk
1500997	Kyshtym	55.714	60.5528	RU	Asia/Yekaterinburg
1501141	Kuybyshev	55.44753	78.32181	RU	Asia/Novosibirsk
1501255	Kurtamysh	54.91028	64.43194	RU	Asia/Yekaterinburg
1501321	Kurgan	55.45	65.33333	RU	Asia/Yekaterinburg
1501365	Kupino	54.36635	77.29805	RU	Asia/Novosibirsk
1501460	Kulunda	52.566	78.9385	RU	Asia/Barnaul
1502026	Krasnoyarsk	56.01839	92.86717	RU	Asia/Krasnoyarsk
1502060	Krasnoural'sk	58.3638	60.0407	RU	Asia/Yekaterinburg
1502061	Krasnoturinsk	59.7666	60.2086	RU	Asia/Yekaterinburg
1502091	Krasnoobsk	54.9198	82.9909	RU	Asia/Novosibirsk
1502536	Korkino	54.8913	61.3969	RU	Asia/Yekaterinburg
1502603	Kopeysk	55.11722	61.62823	RU	Asia/Yekaterinburg
1502725	Yugorsk	61.31226	63.33067	RU	Asia/Yekaterinburg
1502862	Kolpashevo	58.31306	82.90889	RU	Asia/Tomsk
1503037	Kodinsk	58.60629	99.17398	RU	Asia/Krasnoyarsk
1503082	Kochenevo	55.0218	82.202	RU	Asia/Novosibirsk
1503277	Kiselevsk	53.99	86.6621	RU	Asia/Novokuznetsk
1503335	Kirovgrad	57.43134	60.06172	RU	Asia/Yekaterinburg
1503772	Khanty-Mansiysk	61.00417	69.00194	RU	Asia/Yekaterinburg
1503901	Kemerovo	55.33333	86.08333	RU	Asia/Novokuznetsk
1503940	Kedrovka	55.52138	86.09508	RU	Asia/Novokuznetsk
1504139	Kayyerkan	69.37861	87.74389	RU	Asia/Krasnoyarsk
1504212	Kataysk	56.289	62.5841	RU	Asia/Yekaterinburg
1504251	Kasli	55.8909	60.7616	RU	Asia/Yekaterinburg
1504317	Kartaly	53.05285	60.64903	RU	Asia/Yekaterinburg
1504343	Karpinsk	59.76831	60.0062	RU	Asia/Yekaterinburg
1504489	Karasuk	53.73772	78.04026	RU	Asia/Novosibirsk
1504636	Karabash	55.4808	60.2157	RU	Asia/Yekaterinburg
1504682	Kansk	56.20167	95.7175	RU	Asia/Krasnoyarsk
1504769	Kamyshlov	56.84659	62.71211	RU	Asia/Yekaterinburg
1504826	Kamensk-Ural'skiy	56.40626	61.93347	RU	Asia/Yekaterinburg
1504871	Kamen'-na-Obi	53.7884	81.3423	RU	Asia/Barnaul
1504972	Kaltan	53.5347	87.2457	RU	Asia/Novokuznetsk
1505074	Kalachinsk	55.05286	74.57511	RU	Asia/Omsk
1505260	Ivdel'	60.69111	60.42056	RU	Asia/Yekaterinburg
1505429	Iskitim	54.6366	83.3045	RU	Asia/Novosibirsk
1505438	Isil'kul'	54.91091	71.27282	RU	Asia/Omsk
1505453	Ishim	56.11281	69.49015	RU	Asia/Yekaterinburg
1505526	Irbit	57.66863	63.07072	RU	Asia/Yekaterinburg
1505933	Ilanskiy	56.2325	96.0652	RU	Asia/Krasnoyarsk
1506073	Gur'yevsk	54.28333	85.93333	RU	Asia/Novokuznetsk
1506260	Gornyak	50.99417	81.46611	RU	Asia/Barnaul
1506271	Gorno-Altaysk	51.96056	85.91892	RU	Asia/Barnaul
1507116	Dudinka	69.40583	86.17778	RU	Asia/Krasnoyarsk
1507379	Divnogorsk	55.9581	92.3726	RU	Asia/Krasnoyarsk
1507488	Degtyarsk	56.704	60.0879	RU	Asia/Yekaterinburg
1507636	Chunskiy	56.0815	99.6342	RU	Asia/Irkutsk
1508054	Chernogorsk	53.82361	91.28417	RU	Asia/Krasnoyarsk
1508161	Cherepanovo	54.2222	83.381	RU	Asia/Novosibirsk
1508291	Chelyabinsk	55.15402	61.42915	RU	Asia/Yekaterinburg
1508350	Chebarkul'	54.9749	60.3633	RU	Asia/Yekaterinburg
1508879	Borovskiy	57.04096	65.72018	RU	Asia/Yekaterinburg
1508943	Borodino	55.9061	94.9079	RU	Asia/Krasnoyarsk
1509819	Bolotnoye	55.67167	84.39806	RU	Asia/Novosibirsk
1509852	Bogotol	56.20778	89.53417	RU	Asia/Krasnoyarsk
1509888	Bogdanovich	56.77675	62.05072	RU	Asia/Yekaterinburg
1510018	Biysk	52.53639	85.20722	RU	Asia/Barnaul
1510203	Beryozovsky	56.9083	60.8019	RU	Asia/Yekaterinburg
1510205	Berezovskiy	55.6	86.2	RU	Asia/Novokuznetsk
1510255	Berezovka	56.03044	93.11164	RU	Asia/Krasnoyarsk
1510350	Berdsk	54.7551	83.0967	RU	Asia/Novosibirsk
1510366	Belyy Yar	61.26491	73.24104	RU	Asia/Yekaterinburg
1510450	Beloyarskiy	63.71194	66.67222	RU	Asia/Yekaterinburg
1510469	Belovo	54.4165	86.2976	RU	Asia/Novokuznetsk
1510853	Barnaul	53.36056	83.76361	RU	Asia/Barnaul
1510916	Barabinsk	55.35709	78.35697	RU	Asia/Novosibirsk
1511309	Asino	56.99987	86.14393	RU	Asia/Tomsk
1511330	Asbest	57.00816	61.46344	RU	Asia/Yekaterinburg
1511368	Artemovskiy	57.35422	61.87121	RU	Asia/Yekaterinburg
1511466	Aramil	56.6977	60.8369	RU	Asia/Yekaterinburg
1511494	Anzhero-Sudzhensk	56.081	86.0285	RU	Asia/Novokuznetsk
1511783	Aleysk	52.4926	82.7822	RU	Asia/Barnaul
1511954	Alapayevsk	57.84998	61.69414	RU	Asia/Yekaterinburg
1512086	Akademgorodok	54.8523	83.106	RU	Asia/Novosibirsk
1512165	Achinsk	56.2694	90.4993	RU	Asia/Krasnoyarsk
1512205	Abaza	52.655	90.09278	RU	Asia/Krasnoyarsk
1512236	Abakan	53.71556	91.42917	RU	Asia/Krasnoyarsk
1536289	Snezhinsk	56.085	60.73139	RU	Asia/Yekaterinburg
1538634	Ozersk	55.75556	60.70278	RU	Asia/Yekaterinburg
1538635	Zheleznogorsk	56.25111	93.53194	RU	Asia/Krasnoyarsk
1538636	Novoural'sk	57.25483	60.09052	RU	Asia/Yekaterinburg
1538637	Seversk	56.60056	84.88639	RU	Asia/Tomsk
1539209	Gubkinskiy	64.434	76.50261	RU	Asia/Yekaterinburg
1540356	Raduzhny	62.09611	77.475	RU	Asia/Yekaterinburg
1540711	Muravlenko	63.78977	74.52301	RU	Asia/Yekaterinburg
1541359	Lyantor	61.61945	72.15546	RU	Asia/Yekaterinburg
2012484	Zima	53.9202	102.0442	RU	Asia/Irkutsk
2012557	Zheleznogorsk-Ilimskiy	56.5768	104.1217	RU	Asia/Irkutsk
2012593	Zeya	53.73601	127.257	RU	Asia/Yakutsk
2013159	Yakutsk	62.03389	129.73306	RU	Asia/Yakutsk
2013229	Vyazemskiy	47.5364	134.75349	RU	Asia/Vladivostok
2013258	Vrangel'	42.73012	133.08381	RU	Asia/Vladivostok
2013348	Vladivostok	43.10562	131.87353	RU	Asia/Vladivostok
2013399	Vikhorevka	56.12128	101.17767	RU	Asia/Irkutsk
2013923	Ust'-Kut	56.7938	105.7672	RU	Asia/Irkutsk
2013952	Ust'-Ilimsk	58.00056	102.66194	RU	Asia/Irkutsk
2014006	Ussuriysk	43.80291	131.94578	RU	Asia/Vladivostok
2014022	Usol'ye-Sibirskoye	52.75194	103.64528	RU	Asia/Irkutsk
2014407	Ulan-Ude	51.82721	107.60627	RU	Asia/Irkutsk
2014624	Udachny	66.42989	112.4021	RU	Asia/Yakutsk
2014718	Tynda	55.156	124.72479	RU	Asia/Yakutsk
2014927	Tulun	54.56358	100.58143	RU	Asia/Irkutsk
2015051	Trudovoye	43.30268	132.07888	RU	Asia/Vladivostok
2015310	Tikhookeanskiy	42.97339	132.4014	RU	Asia/Vladivostok
2015833	Svobodnyy	51.37525	128.14097	RU	Asia/Yakutsk
2016187	Spassk-Dal'niy	44.60056	132.82034	RU	Asia/Vladivostok
2016422	Slyudyanka	51.65944	103.70611	RU	Asia/Irkutsk
2016701	Shimanovsk	52.00575	127.67756	RU	Asia/Yakutsk
2016764	Shelekhov	52.21164	104.0915	RU	Asia/Irkutsk
2016910	Severobaykal'sk	55.63695	109.32297	RU	Asia/Irkutsk
2017487	Raychikhinsk	49.78998	129.40992	RU	Asia/Yakutsk
2017945	Petrovsk-Zabaykal'skiy	51.2753	108.84301	RU	Asia/Chita
2018116	Partizansk	43.12079	133.12396	RU	Asia/Vladivostok
2019309	Neryungri	56.65836	124.72499	RU	Asia/Yakutsk
2019326	Nerchinsk	51.98333	116.58333	RU	Asia/Chita
2019528	Nakhodka	42.8438	132.91804	RU	Asia/Vladivostok
2019951	Mirny	62.53528	113.96111	RU	Asia/Yakutsk
2020689	Luchegorsk	46.44292	134.29618	RU	Asia/Vladivostok
2020812	Lesozavodsk	45.47885	133.42825	RU	Asia/Vladivostok
2020838	Lensk	60.72528	114.92778	RU	Asia/Yakutsk
2021066	Kyakhta	50.35737	106.45033	RU	Asia/Irkutsk
2021618	Krasnokamensk	50.0979	118.0369	RU	Asia/Chita
